npm_mahasiswa,jenis_semester,tahun_semester,kode_kelas,kode_matkul,nama_matkul,sks_matakuliah,total_hadir,total_pertemuan,total_terlaksana,total_tidak_hadir,kode_nilai,kategori_matakuliah
2031100,ganjil,2022,5DKVB,SI00277,Game Design,3,13,14,14,1,A,Game Making
2031100,ganjil,2022,5DKVB,SIL0132,Lab. Game Design,1,8,14,8,0,A,Game Making
2031100,ganjil,2022,5DKVB,SIL0077,Lab. Sinematografi,1,10,14,10,0,A,Movie Making
2031100,ganjil,2022,5DKVB,SI00235,Metodologi Penelitian,3,14,14,14,0,B,Tugas Akhir
2031101,ganjil,2022,5DKVB,SI00196,Bahasa Indonesia,2,12,14,13,1,A,Bahasa
2031101,ganjil,2022,5DKVB,SI00272,Komunikasi Dan Etika Bisnis,3,11,14,14,3,A,Ethics
2031101,ganjil,2022,5DKVB,SI00280,Hukum Siber,3,12,14,13,1,A,Hukum
2031101,ganjil,2022,5DKVB,SI00241,3D Animasi,3,14,14,14,0,A,Animation
2031101,ganjil,2022,5DKVB,SIL0128,Lab 3D Animasi,1,9,14,9,0,A,Animation
2031101,ganjil,2022,5DKVB,SI00277,Game Design,3,13,14,14,1,A,Game Making
2031101,ganjil,2022,5DKVB,SIL0132,Lab. Game Design,1,8,14,8,0,A,Game Making
2031101,ganjil,2022,5DKVB,SIL0077,Lab. Sinematografi,1,10,14,10,0,A,Movie Making
2031101,ganjil,2022,5DKVB,SI00235,Metodologi Penelitian,3,14,14,14,0,B,Tugas Akhir
2031101,ganjil,2022,5MBSI,SI00309,Asistensi Mengajar,2,0,0,0,0,A,Logical Thingking
2031102,ganjil,2022,5PSIA,SI00235,Metodologi Penelitian,3,14,14,14,0,A,Tugas Akhir
2031102,ganjil,2022,5PSIA,SI00196,Bahasa Indonesia,2,14,14,14,0,A,Bahasa
2031102,ganjil,2022,5PSIB,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,B,Ethics
2031102,ganjil,2022,5PSIA,SI00280,Hukum Siber,3,12,14,12,0,A,Hukum
2031102,ganjil,2022,5PSIA,SI00278,Perancangan Aplikasi Mobile,3,14,14,14,0,A,Mobile Development
2031102,ganjil,2022,5PSIA,SIL0131,Lab. Perancangan Aplikasi Mobile,1,12,14,12,0,A,Mobile Development
2031102,ganjil,2022,5PSIA,SI00122,Kecerdasan Buatan,3,13,14,14,0,B,Machine Learning
2031102,ganjil,2022,5PSIA,SIL0079,Lab Kecerdasan Buatan,1,12,14,12,0,A,Machine Learning
2031102,ganjil,2022,5PSIA,SI00239,Rekayasa Ulang Bisnis,3,14,14,14,0,A,Manajemen
2031102,ganjil,2022,5PSIA,SIL0133,Lab. Rekayasa Ulang Bisnis,1,10,14,10,0,A,Manajemen
2031103,ganjil,2022,5DKVB,SI00196,Bahasa Indonesia,2,11,14,13,2,A,Bahasa
2031103,ganjil,2022,5DKVB,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,B,Ethics
2031103,ganjil,2022,5DKVB,SI00241,3D Animasi,3,14,14,14,0,A,Animation
2031103,ganjil,2022,5DKVB,SIL0128,Lab 3D Animasi,1,9,14,9,0,A,Animation
2031103,ganjil,2022,5DKVB,SI00277,Game Design,3,12,14,14,2,A,Game Making
2031103,ganjil,2022,5DKVB,SIL0132,Lab. Game Design,1,8,14,8,0,A,Game Making
2031103,ganjil,2022,5DKVB,SIL0077,Lab. Sinematografi,1,10,14,10,0,A,Movie Making
2031103,ganjil,2022,5DKVB,SI00235,Metodologi Penelitian,3,14,14,14,0,A,Tugas Akhir
2031103,ganjil,2022,5MBSI,SI00233,Desain Kreatif,3,0,0,0,0,A,Design
2031104,ganjil,2022,5DKVA,SI00196,Bahasa Indonesia,2,14,14,14,0,A,Bahasa
2031104,ganjil,2022,5DKVA,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,A,Ethics
2031104,ganjil,2022,5DKVA,SI00280,Hukum Siber,3,12,14,12,0,A,Hukum
2031104,ganjil,2022,5DKVA,SI00241,3D Animasi,3,14,14,14,0,A,Animation
2031104,ganjil,2022,5DKVA,SIL0128,Lab 3D Animasi,1,9,14,9,0,B,Animation
2031104,ganjil,2022,5DKVA,SI00277,Game Design,3,14,14,14,0,A,Game Making
2031104,ganjil,2022,5DKVA,SIL0132,Lab. Game Design,1,6,14,6,0,A,Game Making
2031104,ganjil,2022,5DKVA,SIL0077,Lab. Sinematografi,1,9,14,9,0,A,Movie Making
2031104,ganjil,2022,5DKVA,SI00235,Metodologi Penelitian,3,14,14,14,0,B,Tugas Akhir
2031105,ganjil,2022,5PSIA,SI00235,Metodologi Penelitian,3,14,14,14,0,A,Tugas Akhir
2031105,ganjil,2022,5PSIA,SI00196,Bahasa Indonesia,2,13,14,14,1,A,Bahasa
2031105,ganjil,2022,5PSIB,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,A,Ethics
2031105,ganjil,2022,5PSIA,SI00280,Hukum Siber,3,12,14,12,0,A,Hukum
2031105,ganjil,2022,5PSIA,SI00278,Perancangan Aplikasi Mobile,3,14,14,14,0,A,Mobile Development
2031105,ganjil,2022,5PSIA,SIL0131,Lab. Perancangan Aplikasi Mobile,1,12,14,12,0,A,Mobile Development
2031105,ganjil,2022,5PSIA,SI00122,Kecerdasan Buatan,3,13,14,14,0,B,Machine Learning
2031105,ganjil,2022,5PSIA,SIL0079,Lab Kecerdasan Buatan,1,12,14,12,0,B,Machine Learning
2031105,ganjil,2022,5PSIA,SI00239,Rekayasa Ulang Bisnis,3,14,14,14,0,A,Manajemen
2031105,ganjil,2022,5PSIA,SIL0133,Lab. Rekayasa Ulang Bisnis,1,10,14,10,0,A,Manajemen
2031107,ganjil,2022,5DKVA,SI00196,Bahasa Indonesia,2,14,14,14,0,A,Bahasa
2031107,ganjil,2022,5DKVA,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,A,Ethics
2031107,ganjil,2022,5DKVA,SI00280,Hukum Siber,3,12,14,12,0,A,Hukum
2031107,ganjil,2022,5DKVA,SI00241,3D Animasi,3,14,14,14,0,A,Animation
2031107,ganjil,2022,5DKVA,SIL0128,Lab 3D Animasi,1,9,14,9,0,A,Animation
2031107,ganjil,2022,5DKVA,SI00277,Game Design,3,14,14,14,0,A,Game Making
2031107,ganjil,2022,5DKVA,SIL0132,Lab. Game Design,1,6,14,6,0,A,Game Making
2031107,ganjil,2022,5DKVA,SIL0077,Lab. Sinematografi,1,9,14,9,0,A,Movie Making
2031107,ganjil,2022,5DKVA,SI00235,Metodologi Penelitian,3,14,14,14,0,A,Tugas Akhir
2031108,ganjil,2022,5DKVA,SI00196,Bahasa Indonesia,2,14,14,14,0,A,Bahasa
2031108,ganjil,2022,5DKVA,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,A,Ethics
2031108,ganjil,2022,5DKVA,SI00280,Hukum Siber,3,11,14,12,1,A,Hukum
2031108,ganjil,2022,5DKVA,SI00241,3D Animasi,3,14,14,14,0,A,Animation
2031108,ganjil,2022,5DKVA,SIL0128,Lab 3D Animasi,1,9,14,9,0,A,Animation
2031108,ganjil,2022,5DKVA,SI00277,Game Design,3,14,14,14,0,A,Game Making
2031108,ganjil,2022,5DKVA,SIL0132,Lab. Game Design,1,6,14,6,0,A,Game Making
2031108,ganjil,2022,5DKVA,SIL0077,Lab. Sinematografi,1,9,14,9,0,A,Movie Making
2031108,ganjil,2022,5DKVA,SI00235,Metodologi Penelitian,3,14,14,14,0,A,Tugas Akhir
2031109,ganjil,2022,5PSIA,SI00196,Bahasa Indonesia,2,12,14,14,2,A,Bahasa
2031109,ganjil,2022,5PSIA,SI00122,Kecerdasan Buatan,3,12,14,14,1,C,Machine Learning
2031109,ganjil,2022,5PSIA,SIL0079,Lab Kecerdasan Buatan,1,11,14,12,1,C,Machine Learning
2031109,ganjil,2022,5MBSI,SI00272,Komunikasi Dan Etika Bisnis,3,0,0,0,0,A,Ethics
2031109,ganjil,2022,5MBSI,SI00239,Rekayasa Ulang Bisnis,3,0,0,0,0,A,Manajemen
2031109,ganjil,2022,5MBSI,SI00278,Perancangan Aplikasi Mobile,3,0,0,0,0,A,Mobile Development
2031109,ganjil,2022,5MBSI,SIL0131,Lab. Perancangan Aplikasi Mobile,1,0,0,0,0,A,Mobile Development
2031109,ganjil,2022,5MBSI,SI00020,Manajemen Basis Data,3,0,0,0,0,A,Basis Data
2031109,ganjil,2022,5PSIA,SI00235,Metodologi Penelitian,3,12,14,14,0,A,Tugas Akhir
2031110,ganjil,2022,5DKVB,SI00196,Bahasa Indonesia,2,13,14,13,0,A,Bahasa
2031110,ganjil,2022,5DKVB,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,B,Ethics
2031110,ganjil,2022,5DKVB,SI00280,Hukum Siber,3,12,14,13,1,A,Hukum
2031110,ganjil,2022,5DKVB,SI00241,3D Animasi,3,14,14,14,0,A,Animation
2031110,ganjil,2022,5DKVB,SIL0128,Lab 3D Animasi,1,9,14,9,0,A,Animation
2031110,ganjil,2022,5DKVB,SI00277,Game Design,3,13,14,14,1,A,Game Making
2031110,ganjil,2022,5DKVB,SIL0132,Lab. Game Design,1,8,14,8,0,A,Game Making
2031110,ganjil,2022,5DKVB,SIL0077,Lab. Sinematografi,1,10,14,10,0,A,Movie Making
2031110,ganjil,2022,5DKVB,SI00235,Metodologi Penelitian,3,14,14,14,0,B,Tugas Akhir
2031110,ganjil,2022,5MBSI,SI00309,Asistensi Mengajar,2,0,0,0,0,A,Logical Thingking
2031113,ganjil,2022,5DKVA,SI00196,Bahasa Indonesia,2,14,14,14,0,A,Bahasa
2031113,ganjil,2022,5DKVA,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,A,Ethics
2031113,ganjil,2022,5DKVA,SI00280,Hukum Siber,3,12,14,12,0,A,Hukum
2031113,ganjil,2022,5DKVA,SI00241,3D Animasi,3,14,14,14,0,A,Animation
2031113,ganjil,2022,5DKVA,SIL0128,Lab 3D Animasi,1,9,14,9,0,B,Animation
2031113,ganjil,2022,5DKVA,SI00277,Game Design,3,14,14,14,0,A,Game Making
2031113,ganjil,2022,5DKVA,SIL0132,Lab. Game Design,1,6,14,6,0,A,Game Making
2031113,ganjil,2022,5DKVA,SI00118,Sinematografi,3,13,14,14,1,A,Movie Making
2031113,ganjil,2022,5DKVA,SIL0077,Lab. Sinematografi,1,9,14,9,0,A,Movie Making
2031113,ganjil,2022,5DKVA,SI00235,Metodologi Penelitian,3,14,14,14,0,B,Tugas Akhir
2031114,ganjil,2022,5DKVA,SI00196,Bahasa Indonesia,2,13,14,14,1,A,Bahasa
2031114,ganjil,2022,5DKVA,SI00272,Komunikasi Dan Etika Bisnis,3,13,14,14,1,A,Ethics
2031114,ganjil,2022,5DKVA,SI00280,Hukum Siber,3,9,14,12,3,C,Hukum
2031114,ganjil,2022,5DKVA,SI00241,3D Animasi,3,13,14,14,1,A,Animation
2031114,ganjil,2022,5DKVA,SIL0128,Lab 3D Animasi,1,8,14,9,1,B,Animation
2031114,ganjil,2022,5DKVA,SI00277,Game Design,3,13,14,14,1,A,Game Making
2031114,ganjil,2022,5DKVA,SIL0132,Lab. Game Design,1,6,14,6,0,A,Game Making
2031114,ganjil,2022,5DKVA,SI00118,Sinematografi,3,13,14,14,1,A,Movie Making
2031114,ganjil,2022,5DKVA,SIL0077,Lab. Sinematografi,1,9,14,9,0,A,Movie Making
2031114,ganjil,2022,5DKVA,SI00235,Metodologi Penelitian,3,13,14,14,1,A,Tugas Akhir
2031115,ganjil,2022,5DKVA,SI00196,Bahasa Indonesia,2,12,14,14,2,E,Bahasa
2031115,ganjil,2022,5DKVA,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,A,Ethics
2031115,ganjil,2022,5DKVA,SI00280,Hukum Siber,3,8,14,12,4,E,Hukum
2031115,ganjil,2022,5DKVA,SI00241,3D Animasi,3,11,14,14,3,A,Animation
2031115,ganjil,2022,5DKVA,SIL0128,Lab 3D Animasi,1,7,14,9,2,C,Animation
2031115,ganjil,2022,5DKVA,SI00277,Game Design,3,13,14,14,1,A,Game Making
2031115,ganjil,2022,5DKVA,SIL0132,Lab. Game Design,1,6,14,6,0,A,Game Making
2031115,ganjil,2022,5DKVA,SI00118,Sinematografi,3,12,14,14,2,C,Movie Making
2031115,ganjil,2022,5DKVA,SIL0077,Lab. Sinematografi,1,9,14,9,0,E,Movie Making
2031115,ganjil,2022,5DKVA,SI00235,Metodologi Penelitian,3,14,14,14,0,B,Tugas Akhir
2031116,ganjil,2022,5DKVB,SI00196,Bahasa Indonesia,2,11,14,13,2,A,Bahasa
2031116,ganjil,2022,5DKVB,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,B,Ethics
2031116,ganjil,2022,5DKVB,SI00280,Hukum Siber,3,13,14,13,0,A,Hukum
2031116,ganjil,2022,5DKVB,SI00241,3D Animasi,3,14,14,14,0,A,Animation
2031116,ganjil,2022,5DKVB,SIL0128,Lab 3D Animasi,1,9,14,9,0,A,Animation
2031116,ganjil,2022,5DKVB,SI00277,Game Design,3,13,14,14,1,A,Game Making
2031116,ganjil,2022,5DKVB,SIL0132,Lab. Game Design,1,8,14,8,0,A,Game Making
2031116,ganjil,2022,5DKVB,SIL0077,Lab. Sinematografi,1,10,14,10,0,A,Movie Making
2031116,ganjil,2022,5DKVB,SI00235,Metodologi Penelitian,3,14,14,14,0,B,Tugas Akhir
2031117,ganjil,2022,5DKVA,SI00196,Bahasa Indonesia,2,14,14,14,0,A,Bahasa
2031117,ganjil,2022,5DKVA,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,A,Ethics
2031117,ganjil,2022,5DKVA,SI00280,Hukum Siber,3,12,14,12,0,A,Hukum
2031117,ganjil,2022,5DKVA,SI00241,3D Animasi,3,14,14,14,0,A,Animation
2031117,ganjil,2022,5DKVA,SIL0128,Lab 3D Animasi,1,9,14,9,0,A,Animation
2031117,ganjil,2022,5DKVA,SI00277,Game Design,3,14,14,14,0,A,Game Making
2031117,ganjil,2022,5DKVA,SIL0132,Lab. Game Design,1,6,14,6,0,A,Game Making
2031117,ganjil,2022,5DKVA,SI00118,Sinematografi,3,14,14,14,0,A,Movie Making
2031117,ganjil,2022,5DKVA,SIL0077,Lab. Sinematografi,1,9,14,9,0,A,Movie Making
2031117,ganjil,2022,5DKVA,SI00235,Metodologi Penelitian,3,14,14,14,0,A,Tugas Akhir
2031118,ganjil,2022,5DKVA,SI00196,Bahasa Indonesia,2,14,14,14,0,A,Bahasa
2031118,ganjil,2022,5DKVA,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,A,Ethics
2031118,ganjil,2022,5DKVA,SI00280,Hukum Siber,3,11,14,12,1,A,Hukum
2031118,ganjil,2022,5DKVA,SI00241,3D Animasi,3,14,14,14,0,A,Animation
2031118,ganjil,2022,5DKVA,SIL0128,Lab 3D Animasi,1,9,14,9,0,A,Animation
2031118,ganjil,2022,5DKVA,SI00277,Game Design,3,14,14,14,0,A,Game Making
2031118,ganjil,2022,5DKVA,SIL0132,Lab. Game Design,1,6,14,6,0,A,Game Making
2031118,ganjil,2022,5DKVA,SIL0077,Lab. Sinematografi,1,9,14,9,0,A,Movie Making
2031118,ganjil,2022,5DKVA,SI00235,Metodologi Penelitian,3,14,14,14,0,A,Tugas Akhir
2031119,ganjil,2022,5PSIA,SI00235,Metodologi Penelitian,3,14,14,14,0,A,Tugas Akhir
2031119,ganjil,2022,5PSIA,SI00196,Bahasa Indonesia,2,14,14,14,0,A,Bahasa
2031119,ganjil,2022,5PSIB,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,A,Ethics
2031119,ganjil,2022,5PSIA,SI00280,Hukum Siber,3,12,14,12,0,A,Hukum
2031119,ganjil,2022,5PSIA,SI00278,Perancangan Aplikasi Mobile,3,14,14,14,0,A,Mobile Development
2031119,ganjil,2022,5PSIA,SIL0131,Lab. Perancangan Aplikasi Mobile,1,12,14,12,0,A,Mobile Development
2031119,ganjil,2022,5PSIA,SI00122,Kecerdasan Buatan,3,13,14,14,0,A,Machine Learning
2031119,ganjil,2022,5PSIA,SIL0079,Lab Kecerdasan Buatan,1,12,14,12,0,A,Machine Learning
2031119,ganjil,2022,5PSIA,SI00239,Rekayasa Ulang Bisnis,3,14,14,14,0,A,Manajemen
2031119,ganjil,2022,5PSIA,SIL0133,Lab. Rekayasa Ulang Bisnis,1,10,14,10,0,A,Manajemen
2031120,ganjil,2022,5PSIA,SI00196,Bahasa Indonesia,2,13,14,14,1,A,Bahasa
2031120,ganjil,2022,5PSIA,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,A,Ethics
2031120,ganjil,2022,5PSIA,SI00280,Hukum Siber,3,11,14,12,1,A,Hukum
2031120,ganjil,2022,5PSIA,SI00278,Perancangan Aplikasi Mobile,3,13,14,14,1,A,Mobile Development
2031120,ganjil,2022,5PSIA,SIL0131,Lab. Perancangan Aplikasi Mobile,1,11,14,12,1,A,Mobile Development
2031120,ganjil,2022,5PSIA,SI00122,Kecerdasan Buatan,3,13,14,14,1,B,Machine Learning
2031120,ganjil,2022,5PSIA,SIL0079,Lab Kecerdasan Buatan,1,11,14,12,1,B,Machine Learning
2031120,ganjil,2022,5PSIA,SI00239,Rekayasa Ulang Bisnis,3,13,14,14,1,A,Manajemen
2031120,ganjil,2022,5PSIA,SIL0133,Lab. Rekayasa Ulang Bisnis,1,9,14,10,1,A,Manajemen
2031120,ganjil,2022,5PSIA,SI00235,Metodologi Penelitian,3,14,14,14,0,B,Tugas Akhir
2031121,ganjil,2022,5DKVA,SI00196,Bahasa Indonesia,2,14,14,14,0,A,Bahasa
2031121,ganjil,2022,5DKVA,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,A,Ethics
2031121,ganjil,2022,5DKVA,SI00280,Hukum Siber,3,12,14,12,0,A,Hukum
2031121,ganjil,2022,5DKVA,SI00241,3D Animasi,3,14,14,14,0,A,Animation
2031121,ganjil,2022,5DKVA,SIL0128,Lab 3D Animasi,1,9,14,9,0,B,Animation
2031121,ganjil,2022,5DKVA,SI00277,Game Design,3,12,14,14,2,A,Game Making
2031121,ganjil,2022,5DKVA,SIL0132,Lab. Game Design,1,6,14,6,0,A,Game Making
2031121,ganjil,2022,5DKVA,SIL0077,Lab. Sinematografi,1,9,14,9,0,A,Movie Making
2031121,ganjil,2022,5DKVA,SI00235,Metodologi Penelitian,3,14,14,14,0,B,Tugas Akhir
2031122,ganjil,2022,5DKVA,SI00196,Bahasa Indonesia,2,14,14,14,0,A,Bahasa
2031122,ganjil,2022,5DKVA,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,A,Ethics
2031122,ganjil,2022,5DKVA,SI00280,Hukum Siber,3,12,14,12,0,A,Hukum
2031122,ganjil,2022,5DKVA,SI00241,3D Animasi,3,14,14,14,0,A,Animation
2031122,ganjil,2022,5DKVA,SIL0128,Lab 3D Animasi,1,9,14,9,0,A,Animation
2031122,ganjil,2022,5DKVA,SI00277,Game Design,3,14,14,14,0,A,Game Making
2031122,ganjil,2022,5DKVA,SIL0132,Lab. Game Design,1,6,14,6,0,A,Game Making
2031122,ganjil,2022,5DKVA,SIL0077,Lab. Sinematografi,1,9,14,9,0,A,Movie Making
2031122,ganjil,2022,5DKVA,SI00235,Metodologi Penelitian,3,14,14,14,0,A,Tugas Akhir
2031124,ganjil,2022,5DKVA,SI00196,Bahasa Indonesia,2,14,14,14,0,A,Bahasa
2031124,ganjil,2022,5DKVA,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,A,Ethics
2031124,ganjil,2022,5DKVA,SI00280,Hukum Siber,3,12,14,12,0,A,Hukum
2031124,ganjil,2022,5DKVA,SI00241,3D Animasi,3,14,14,14,0,A,Animation
2031124,ganjil,2022,5DKVA,SIL0128,Lab 3D Animasi,1,9,14,9,0,B,Animation
2031124,ganjil,2022,5DKVA,SI00277,Game Design,3,14,14,14,0,A,Game Making
2031124,ganjil,2022,5DKVA,SIL0132,Lab. Game Design,1,6,14,6,0,A,Game Making
2031124,ganjil,2022,5DKVA,SI00118,Sinematografi,3,14,14,14,0,A,Movie Making
2031124,ganjil,2022,5DKVA,SIL0077,Lab. Sinematografi,1,9,14,9,0,A,Movie Making
2031124,ganjil,2022,5DKVA,SI00235,Metodologi Penelitian,3,14,14,14,0,B,Tugas Akhir
2031125,ganjil,2022,5DKVA,SI00196,Bahasa Indonesia,2,14,14,14,0,A,Bahasa
2031125,ganjil,2022,5DKVA,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,A,Ethics
2031125,ganjil,2022,5DKVA,SI00280,Hukum Siber,3,12,14,12,0,A,Hukum
2031125,ganjil,2022,5DKVA,SI00241,3D Animasi,3,14,14,14,0,A,Animation
2031125,ganjil,2022,5DKVA,SIL0128,Lab 3D Animasi,1,8,14,9,1,B,Animation
2031125,ganjil,2022,5DKVA,SI00277,Game Design,3,14,14,14,0,A,Game Making
2031125,ganjil,2022,5DKVA,SIL0132,Lab. Game Design,1,6,14,6,0,A,Game Making
2031125,ganjil,2022,5DKVA,SIL0077,Lab. Sinematografi,1,8,14,9,1,A,Movie Making
2031125,ganjil,2022,5DKVA,SI00235,Metodologi Penelitian,3,14,14,14,0,B,Tugas Akhir
2031127,ganjil,2022,5DKVA,SI00196,Bahasa Indonesia,2,14,14,14,0,A,Bahasa
2031127,ganjil,2022,5DKVA,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,A,Ethics
2031127,ganjil,2022,5DKVA,SI00280,Hukum Siber,3,12,14,12,0,A,Hukum
2031127,ganjil,2022,5DKVA,SI00241,3D Animasi,3,14,14,14,0,A,Animation
2031127,ganjil,2022,5DKVA,SIL0128,Lab 3D Animasi,1,9,14,9,0,B,Animation
2031127,ganjil,2022,5DKVA,SI00277,Game Design,3,12,14,14,2,A,Game Making
2031127,ganjil,2022,5DKVA,SIL0132,Lab. Game Design,1,6,14,6,0,A,Game Making
2031127,ganjil,2022,5DKVA,SIL0077,Lab. Sinematografi,1,8,14,9,1,A,Movie Making
2031127,ganjil,2022,5DKVA,SI00235,Metodologi Penelitian,3,14,14,14,0,B,Tugas Akhir
2031128,ganjil,2022,5DKVB,SI00196,Bahasa Indonesia,2,10,14,13,3,A,Bahasa
2031128,ganjil,2022,5DKVB,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,B,Ethics
2031128,ganjil,2022,5DKVB,SI00280,Hukum Siber,3,12,14,13,1,A,Hukum
2031128,ganjil,2022,5DKVB,SI00241,3D Animasi,3,14,14,14,0,A,Animation
2031128,ganjil,2022,5DKVB,SIL0128,Lab 3D Animasi,1,9,14,9,0,C,Animation
2031128,ganjil,2022,5DKVB,SI00277,Game Design,3,13,14,14,1,A,Game Making
2031128,ganjil,2022,5DKVB,SIL0132,Lab. Game Design,1,8,14,8,0,A,Game Making
2031128,ganjil,2022,5DKVB,SIL0077,Lab. Sinematografi,1,10,14,10,0,A,Movie Making
2031128,ganjil,2022,5DKVB,SI00235,Metodologi Penelitian,3,14,14,14,0,C,Tugas Akhir
2031129,ganjil,2022,5DKVB,SI00196,Bahasa Indonesia,2,11,14,13,2,A,Bahasa
2031129,ganjil,2022,5DKVB,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,A,Ethics
2031129,ganjil,2022,5DKVB,SI00280,Hukum Siber,3,13,14,13,0,A,Hukum
2031129,ganjil,2022,5DKVB,SI00241,3D Animasi,3,14,14,14,0,A,Animation
2031129,ganjil,2022,5DKVB,SIL0128,Lab 3D Animasi,1,9,14,9,0,C,Animation
2031129,ganjil,2022,5DKVB,SI00277,Game Design,3,13,14,14,1,B,Game Making
2031129,ganjil,2022,5DKVB,SIL0132,Lab. Game Design,1,8,14,8,0,B,Game Making
2031129,ganjil,2022,5DKVB,SIL0077,Lab. Sinematografi,1,10,14,10,0,A,Movie Making
2031129,ganjil,2022,5DKVB,SI00235,Metodologi Penelitian,3,14,14,14,0,B,Tugas Akhir
2031131,ganjil,2022,5PSIA,SI00196,Bahasa Indonesia,2,11,14,14,3,A,Bahasa
2031131,ganjil,2022,5PSIA,SI00272,Komunikasi Dan Etika Bisnis,3,14,14,14,0,A,Ethics
2031131,ganjil,2022,5PSIA,SI00280,Hukum Siber,3,12,14,12,0,A,Hukum
2031131,ganjil,2022,5PSIA,SI00278,Perancangan Aplikasi Mobile,3,12,14,14,2,A,Mobile Development
2031131,ganjil,2022,5PSIA,SIL0131,Lab. Perancangan Aplikasi Mobile,1,12,14,12,0,A,Mobile Development
2031131,ganjil,2022,5PSIA,SI00122,Kecerdasan Buatan,3,13,14,14,1,B,Machine Learning
2031131,ganjil,2022,5PSIA,SIL0079,Lab Kecerdasan Buatan,1,12,14,12,0,B,Machine Learning
2031131,ganjil,2022,5PSIA,SI00239,Rekayasa Ulang Bisnis,3,14,14,14,0,A,Manajemen
2031131,ganjil,2022,5PSIA,SIL0133,Lab. Rekayasa Ulang Bisnis,1,10,14,10,0,A,Manajemen
2031131,ganjil,2022,5PSIA,SI00235,Metodologi Penelitian,3,14,14,14,0,B,Tugas Akhir
2031132,ganjil,2022,5PSIA,SI00235,Metodologi Penelitian,3,14,14,14,0,A,Tugas Akhir
2031132,ganjil,2022,5PSIA,SI00196,Bahasa Indonesia,2,13,14,14,1,A,Bahasa
2031132,ganjil,2022,5PSIA,SI00278,Perancangan Aplikasi Mobile,3,14,14,14,0,A,Mobile Development
2031132,ganjil,2022,5PSIA,SIL0131,Lab. Perancangan Aplikasi Mobile,1,12,14,12,0,A,Mobile Development
2031132,ganjil,2022,5MBSI,SI00272,Komunikasi Dan Etika Bisnis,3,0,0,0,0,A,Ethics
2031132,ganjil,2022,5MBSI,SI00239,Rekayasa Ulang Bisnis,3,0,0,0,0,A,Manajemen
2031132,ganjil,2022,5MBSI,SIL0133,Lab. Rekayasa Ulang Bisnis,1,0,0,0,0,A,Manajemen
2031132,ganjil,2022,5MBSI,SI00102,Sistem Layanan Web,3,0,0,0,0,A,Website Making
2031132,ganjil,2022,5MBSI,SI00127,Analisis Algoritma,3,0,0,0,0,A,Machine Learning
2031135,ganjil,2022,5DKVB,SI00196,Bahasa Indonesia,2,12,14,13,1,A,Bahasa
2031135,ganjil,2022,5DKVB,SI00272,Komunikasi Dan Etika Bisnis,3,13,14,14,1,B,Ethics
2031135,ganjil,2022,5DKVB,SI00280,Hukum Siber,3,13,14,13,0,A,Hukum
2031135,ganjil,2022,5DKVB,SI00241,3D Animasi,3,14,14,14,0,A,Animation
2031135,ganjil,2022,5DKVB,SIL0128,Lab 3D Animasi,1,9,14,9,0,B,Animation
2031135,ganjil,2022,5DKVB,SI00277,Game Design,3,13,14,14,1,A,Game Making
2031135,ganjil,2022,5DKVB,SIL0132,Lab. Game Design,1,8,14,8,0,A,Game Making
2031135,ganjil,2022,5DKVB,SI00118,Sinematografi,3,13,14,14,1,A,Movie Making
2031135,ganjil,2022,5DKVB,SIL0077,Lab. Sinematografi,1,10,14,10,0,A,Movie Making
2031135,ganjil,2022,5DKVB,SI00235,Metodologi Penelitian,3,14,14,14,0,A,Tugas Akhir
2031136,ganjil,2022,5DKVB,SI00196,Bahasa Indonesia,2,12,14,13,1,A,Bahasa
2031136,ganjil,2022,5DKVB,SI00272,Komunikasi Dan Etika Bisnis,3,13,14,14,1,B,Ethics
2031136,ganjil,2022,5DKVB,SI00280,Hukum Siber,3,13,14,13,0,A,Hukum
2031136,ganjil,2022,5DKVB,SI00241,3D Animasi,3,14,14,14,0,A,Animation
2031136,ganjil,2022,5DKVB,SIL0128,Lab 3D Animasi,1,9,14,9,0,B,Animation
